Frequency,Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
2000,0,128,8,5,32,0.028777565365624966
2000,1,128,8,5,32,0.03211188760800622
2000,2,128,8,5,32,0.026905652844953474
2000,3,128,8,5,32,0.024748243123650076
2000,4,128,8,5,32,0.024118066310247634
2000,5,128,8,5,32,0.03178248107036484
2000,6,128,8,5,32,0.021429440946617077
2000,7,128,8,5,32,0.024234402513059573
2000,8,128,8,5,32,0.026026577828886028
2000,9,128,8,5,32,0.02241338458105664
2000,0,136,8,5,32,0.03265249864237842
2000,1,136,8,5,32,0.036335475384007096
2000,2,136,8,5,32,0.03064292821262781
2000,3,136,8,5,32,0.028390921884488114
2000,4,136,8,5,32,0.027875761472469687
2000,5,136,8,5,32,0.03646729215346382
2000,6,136,8,5,32,0.02432091715653287
2000,7,136,8,5,32,0.02784521822888858
2000,8,136,8,5,32,0.02949334474190774
2000,9,136,8,5,32,0.025765889427141832
2000,0,144,8,5,32,0.03254886509953946
2000,1,144,8,5,32,0.03765535354614258
2000,2,144,8,5,32,0.03161003814823088
2000,3,144,8,5,32,0.02929089594816697
2000,4,144,8,5,32,0.02854627040193892
2000,5,144,8,5,32,0.03773606127348618
2000,6,144,8,5,32,0.02515530157303703
2000,7,144,8,5,32,0.02861203854230569
2000,8,144,8,5,32,0.03051908405824401
2000,9,144,8,5,32,0.026429747176849504
2000,0,152,8,5,32,0.03385833320738394
2000,1,152,8,5,32,0.03856060323835928
2000,2,152,8,5,32,0.03205225248880024
2000,3,152,8,5,32,0.03022826585588576
2000,4,152,8,5,32,0.02895902191536336
2000,5,152,8,5,32,0.038129037694086
2000,6,152,8,5,32,0.025507866581784017
2000,7,152,8,5,32,0.029021984036964706
2000,8,152,8,5,32,0.031007441161554072
2000,9,152,8,5,32,0.026805071136619472
2000,0,160,8,5,32,0.0351109310315175
2000,1,160,8,5,32,0.03881141349995593
2000,2,160,8,5,32,0.0330012995074077
2000,3,160,8,5,32,0.03037760896412981
2000,4,160,8,5,32,0.029449306986296237
2000,5,160,8,5,32,0.038400551245335535
2000,6,160,8,5,32,0.026284453079426746
2000,7,160,8,5,32,0.02966946214685424
2000,8,160,8,5,32,0.03171753407318065
2000,9,160,8,5,32,0.027375014570112436
2200,0,1,8,5,32,0.006910316467285156
2200,1,1,8,5,32,0.008439942598342895
2200,2,1,8,5,32,0.004591849803924561
2200,3,1,8,5,32,0.004319735050201416
2200,4,1,8,5,32,0.0047862248420715335
2200,5,1,8,5,32,0.006513531923294067
2200,6,1,8,5,32,0.004054407835006714
2200,7,1,8,5,32,0.004709491729736328
2200,8,1,8,5,32,0.004468950033187866
2200,9,1,8,5,32,0.003966776609420776
2200,0,2,8,5,32,0.007206807374954224
2200,1,2,8,5,32,0.008682745456695557
2200,2,2,8,5,32,0.0050755469799041745
2200,3,2,8,5,32,0.004664190053939819
2200,4,2,8,5,32,0.004552022933959961
2200,5,2,8,5,32,0.005970048189163208
2200,6,2,8,5,32,0.0044348881244659424
2200,7,2,8,5,32,0.004967427730560302
2200,8,2,8,5,32,0.005373661994934082
2200,9,2,8,5,32,0.004218047618865967
2200,0,4,8,5,32,0.007405889987945557
2200,1,4,8,5,32,0.008531121969223022
2200,2,4,8,5,32,0.005439426422119141
2200,3,4,8,5,32,0.005162763833999634
2200,4,4,8,5,32,0.004989070653915405
2200,5,4,8,5,32,0.008199418783187867
2200,6,4,8,5,32,0.005281559228897095
2200,7,4,8,5,32,0.00587998366355896
2200,8,4,8,5,32,0.005979225397109985
2200,9,4,8,5,32,0.004943885564804077
2200,0,8,8,5,32,0.007928977251052856
2200,1,8,8,5,32,0.009256172895431519
2200,2,8,8,5,32,0.006584552049636841
2200,3,8,8,5,32,0.006155915975570679
2200,4,8,8,5,32,0.005670427799224853
2200,5,8,8,5,32,0.007951624870300293
2200,6,8,8,5,32,0.005141191005706787
2200,7,8,8,5,32,0.0057487738132476806
2200,8,8,8,5,32,0.006274352550506592
2200,9,8,8,5,32,0.005353983163833618
2200,0,16,8,5,32,0.008372240781784057
2200,1,16,8,5,32,0.009695485591888427
2200,2,16,8,5,32,0.0068896558284759525
2200,3,16,8,5,32,0.006533431529998779
2200,4,16,8,5,32,0.006355568647384644
2200,5,16,8,5,32,0.00860886001586914
2200,6,16,8,5,32,0.0057787678241729735
2200,7,16,8,5,32,0.0062553369998931884
2200,8,16,8,5,32,0.00802769660949707
2200,9,16,8,5,32,0.006020150423049927
2200,0,24,8,5,32,0.008779744863510132
2200,1,24,8,5,32,0.00995257568359375
2200,2,24,8,5,32,0.0070934491157531735
2200,3,24,8,5,32,0.00703649640083313
2200,4,24,8,5,32,0.006921967029571533
2200,5,24,8,5,32,0.009568462371826172
2200,6,24,8,5,32,0.006578520059585571
2200,7,24,8,5,32,0.007092127084732056
2200,8,24,8,5,32,0.00814987874031067
2200,9,24,8,5,32,0.006480088233947754
2200,0,32,8,5,32,0.009421764850616455
2200,1,32,8,5,32,0.010157437086105347
2200,2,32,8,5,32,0.00888318943977356
2200,3,32,8,5,32,0.007791301965713501
2200,4,32,8,5,32,0.008104032039642333
2200,5,32,8,5,32,0.009642371416091918
2200,6,32,8,5,32,0.0067824885845184325
2200,7,32,8,5,32,0.007385506391525269
2200,8,32,8,5,32,0.008265013694763184
2200,9,32,8,5,32,0.006784728765487671
2200,0,40,8,5,32,0.013687912702560425
2200,1,40,8,5,32,0.015144331216812133
2200,2,40,8,5,32,0.012885075330734254
2200,3,40,8,5,32,0.01189801836013794
2200,4,40,8,5,32,0.011482825756072998
2200,5,40,8,5,32,0.014822223424911499
2200,6,40,8,5,32,0.00994554090499878
2200,7,40,8,5,32,0.011231492519378663
2200,8,40,8,5,32,0.012227376937866212
2200,9,40,8,5,32,0.010409815311431885
2200,0,48,8,5,32,0.014379064321517945
2200,1,48,8,5,32,0.015594192266464234
2200,2,48,8,5,32,0.013423060417175293
2200,3,48,8,5,32,0.012701524496078491
2200,4,48,8,5,32,0.012018003463745118
2200,5,48,8,5,32,0.015790802240371705
2200,6,48,8,5,32,0.01051777982711792
2200,7,48,8,5,32,0.011748067617416381
2200,8,48,8,5,32,0.012762490034103393
2200,9,48,8,5,32,0.010821540117263793
2200,0,56,8,5,32,0.015083355665206908
2200,1,56,8,5,32,0.01685072612762451
2200,2,56,8,5,32,0.013865848779678345
2200,3,56,8,5,32,0.012811569213867188
2200,4,56,8,5,32,0.012339187622070312
2200,5,56,8,5,32,0.016235535383224486
2200,6,56,8,5,32,0.010915226221084595
2200,7,56,8,5,32,0.012318103551864624
2200,8,56,8,5,32,0.013253764629364014
2200,9,56,8,5,32,0.011211881399154662
2200,0,64,8,5,32,0.015561834812164306
2200,1,64,8,5,32,0.017349603176116942
2200,2,64,8,5,32,0.014368574857711792
2200,3,64,8,5,32,0.013017558097839355
2200,4,64,8,5,32,0.012628643751144409
2200,5,64,8,5,32,0.01679817032814026
2200,6,64,8,5,32,0.011343870639801025
2200,7,64,8,5,32,0.012697602033615113
2200,8,64,8,5,32,0.013863390684127808
2200,9,64,8,5,32,0.01169111442565918
2200,0,72,8,5,32,0.018990890502929687
2200,1,72,8,5,32,0.021349647283554075
2200,2,72,8,5,32,0.01793242859840393
2200,3,72,8,5,32,0.01678531241416931
2200,4,72,8,5,32,0.016145161867141725
2200,5,72,8,5,32,0.02110068202018738
2200,6,72,8,5,32,0.014203101873397827
2200,7,72,8,5,32,0.016186842441558838
2200,8,72,8,5,32,0.017307212114334107
2200,9,72,8,5,32,0.014917115449905396
2200,0,80,8,5,32,0.01982931113243103
2200,1,80,8,5,32,0.022553762912750245
2200,2,80,8,5,32,0.018760326385498047
2200,3,80,8,5,32,0.01746223545074463
2200,4,80,8,5,32,0.01681561851501465
2200,5,80,8,5,32,0.02191437315940857
2200,6,80,8,5,32,0.015120288610458374
2200,7,80,8,5,32,0.016946444749832153
2200,8,80,8,5,32,0.018206010818481444
2200,9,80,8,5,32,0.015669965267181396
2200,0,88,8,5,32,0.020498191833496094
2200,1,88,8,5,32,0.02307925534248352
2200,2,88,8,5,32,0.0194265193939209
2200,3,88,8,5,32,0.01765163826942444
2200,4,88,8,5,32,0.017158777475357056
2200,5,88,8,5,32,0.02257740569114685
2200,6,88,8,5,32,0.015418275117874145
2200,7,88,8,5,32,0.01743951940536499
2200,8,88,8,5,32,0.01900155019760132
2200,9,88,8,5,32,0.01606205368041992
2200,0,96,8,5,32,0.020980329513549806
2200,1,96,8,5,32,0.023306240320205687
2200,2,96,8,5,32,0.019926427364349367
2200,3,96,8,5,32,0.017994850873947144
2200,4,96,8,5,32,0.017464690685272215
2200,5,96,8,5,32,0.022821197748184203
2200,6,96,8,5,32,0.015871854543685913
2200,7,96,8,5,32,0.01794610571861267
2200,8,96,8,5,32,0.01945117497444153
2200,9,96,8,5,32,0.016547403335571288
2200,0,104,8,5,32,0.02477057594241518
2200,1,104,8,5,32,0.027735180669016653
2200,2,104,8,5,32,0.023681337699229584
2200,3,104,8,5,32,0.021577865530402113
2200,4,104,8,5,32,0.021292634082562996
2200,5,104,8,5,32,0.027783447013788924
2200,6,104,8,5,32,0.01866265886273735
2200,7,104,8,5,32,0.021274360227378417
2200,8,104,8,5,32,0.022614175365084692
2200,9,104,8,5,32,0.019648114840189617
2200,0,112,8,5,32,0.025469539326665562
2200,1,112,8,5,32,0.02883748991506083
2200,2,112,8,5,32,0.02400474420516363
2200,3,112,8,5,32,0.022566544703948192
2200,4,112,8,5,32,0.021666817453913478
2200,5,112,8,5,32,0.028371489687121554
2200,6,112,8,5,32,0.019289545523814667
2200,7,112,8,5,32,0.02195933620968621
2200,8,112,8,5,32,0.0234490255097965
2200,9,112,8,5,32,0.02038551293886625
2200,0,120,8,5,32,0.026428053590391163
2200,1,120,8,5,32,0.029467030262083894
2200,2,120,8,5,32,0.025234889150707613
2200,3,120,8,5,32,0.02260470479615172
2200,4,120,8,5,32,0.02221255534597104
2200,5,120,8,5,32,0.029100229677636077
2200,6,120,8,5,32,0.01991517177681798
2200,7,120,8,5,32,0.0226278156228131
2200,8,120,8,5,32,0.02418994278497017
2200,9,120,8,5,32,0.02088720402616389
2200,0,128,8,5,32,0.02708142352961351
2200,1,128,8,5,32,0.02974123675400979
2200,2,128,8,5,32,0.025068334828362803
2200,3,128,8,5,32,0.023453682303904853
2200,4,128,8,5,32,0.022664801258539233
2200,5,128,8,5,32,0.02965645593269846
2200,6,128,8,5,32,0.020296272361643622
2200,7,128,8,5,32,0.02309212481451733
2200,8,128,8,5,32,0.02497296644431773
2200,9,128,8,5,32,0.021337554553218594
2200,0,136,8,5,32,0.030484507847102438
2200,1,136,8,5,32,0.034130069419277285
2200,2,136,8,5,32,0.028573997635341568
2200,3,136,8,5,32,0.026654819253483845
2200,4,136,8,5,32,0.025934037675938593
2200,5,136,8,5,32,0.03381518095140754
2200,6,136,8,5,32,0.02291093331896212
2200,7,136,8,5,32,0.02637012788324113
2200,8,136,8,5,32,0.02781276729897129
2200,9,136,8,5,32,0.024337269429106887
2200,0,144,8,5,32,0.03182553887545973
2200,1,144,8,5,32,0.03522026628211163
2200,2,144,8,5,32,0.03030867948346231
2200,3,144,8,5,32,0.02730860524270488
2200,4,144,8,5,32,0.026854260929342153
2200,5,144,8,5,32,0.035138724625914886
2200,6,144,8,5,32,0.023933609028806216
2200,7,144,8,5,32,0.02736627823230566
2200,8,144,8,5,32,0.029104662084507977
2200,9,144,8,5,32,0.025283004569149448
2200,0,152,8,5,32,0.03304308464255514
2200,1,152,8,5,32,0.0363672907593884
2200,2,152,8,5,32,0.03041350539726547
2200,3,152,8,5,32,0.027793654535390153
2200,4,152,8,5,32,0.027220543426803395
2200,5,152,8,5,32,0.03600962893872321
2200,6,152,8,5,32,0.024424847545503062
2200,7,152,8,5,32,0.02796132202389874
2200,8,152,8,5,32,0.029988760057883927
2200,9,152,8,5,32,0.025788380375391322
2200,0,160,8,5,32,0.03349983831015284
2200,1,160,8,5,32,0.03663307180420531
2200,2,160,8,5,32,0.030486092591246034
2200,3,160,8,5,32,0.028296520229980672
2200,4,160,8,5,32,0.028184873688835866
2200,5,160,8,5,32,0.03609969969002062
2200,6,160,8,5,32,0.024843962140963995
2200,7,160,8,5,32,0.028496626411222182
2200,8,160,8,5,32,0.030235428580031816
2200,9,160,8,5,32,0.026170415211834646
2400,0,1,8,5,32,0.006467471599578858
2400,1,1,8,5,32,0.007866747856140137
2400,2,1,8,5,32,0.004337954044342041
2400,3,1,8,5,32,0.004508276462554931
2400,4,1,8,5,32,0.00442600154876709
2400,5,1,8,5,32,0.006023976802825928
2400,6,1,8,5,32,0.0037843086719512938
2400,7,1,8,5,32,0.004365631818771362
2400,8,1,8,5,32,0.004662237405776978
2400,9,1,8,5,32,0.004082554578781128
2400,0,2,8,5,32,0.006726280689239502
2400,1,2,8,5,32,0.008084100723266601
2400,2,2,8,5,32,0.004607519865036011
2400,3,2,8,5,32,0.004330536603927612
2400,4,2,8,5,32,0.004499548435211181
2400,5,2,8,5,32,0.0062938745021820066
2400,6,2,8,5,32,0.00408113956451416
2400,7,2,8,5,32,0.004615708112716675
2400,8,2,8,5,32,0.005081006288528442
2400,9,2,8,5,32,0.004317008495330811
2400,0,4,8,5,32,0.007030282258987427
2400,1,4,8,5,32,0.008304553031921387
2400,2,4,8,5,32,0.004983924388885498
2400,3,4,8,5,32,0.005105361938476562
2400,4,4,8,5,32,0.004966207504272461
2400,5,4,8,5,32,0.006839738130569458
2400,6,4,8,5,32,0.004433611869812012
2400,7,4,8,5,32,0.004948346853256225
2400,8,4,8,5,32,0.005516047239303589
2400,9,4,8,5,32,0.0045804142951965336
2400,0,8,8,5,32,0.0072872028350830075
2400,1,8,8,5,32,0.008589982032775879
2400,2,8,8,5,32,0.005599087476730347
2400,3,8,8,5,32,0.005155255317687988
2400,4,8,8,5,32,0.004957278966903686
2400,5,8,8,5,32,0.006626022577285767
2400,6,8,8,5,32,0.0044964227676391605
2400,7,8,8,5,32,0.00526822829246521
2400,8,8,8,5,32,0.0060094730854034425
2400,9,8,8,5,32,0.004690865993499756
2400,0,16,8,5,32,0.007796200513839721
2400,1,16,8,5,32,0.009007336854934692
2400,2,16,8,5,32,0.0060534424781799314
2400,3,16,8,5,32,0.00559815526008606
2400,4,16,8,5,32,0.005674930095672608
2400,5,16,8,5,32,0.007649284839630127
2400,6,16,8,5,32,0.005216140747070313
2400,7,16,8,5,32,0.0058078453540802
2400,8,16,8,5,32,0.006607023715972901
2400,9,16,8,5,32,0.005333800315856934
2400,0,24,8,5,32,0.008286383152008057
2400,1,24,8,5,32,0.009372145891189575
2400,2,24,8,5,32,0.006695146560668945
2400,3,24,8,5,32,0.006682672023773193
2400,4,24,8,5,32,0.006515197277069092
2400,5,24,8,5,32,0.009369264364242553
2400,6,24,8,5,32,0.0061597139835357665
2400,7,24,8,5,32,0.006912252426147461
2400,8,24,8,5,32,0.00784092116355896
2400,9,24,8,5,32,0.005923946380615234
2400,0,32,8,5,32,0.008965395927429199
2400,1,32,8,5,32,0.009983543634414673
2400,2,32,8,5,32,0.008450150489807129
2400,3,32,8,5,32,0.007347204685211182
2400,4,32,8,5,32,0.007682825088500976
2400,5,32,8,5,32,0.009271922111511231
2400,6,32,8,5,32,0.006374576568603516
2400,7,32,8,5,32,0.007185943365097046
2400,8,32,8,5,32,0.007871514797210693
2400,9,32,8,5,32,0.00644642972946167
2400,0,40,8,5,32,0.012612401962280273
2400,1,40,8,5,32,0.01386568808555603
2400,2,40,8,5,32,0.012045220613479615
2400,3,40,8,5,32,0.01114159107208252
2400,4,40,8,5,32,0.010759390830993653
2400,5,40,8,5,32,0.014158544063568115
2400,6,40,8,5,32,0.009396621942520141
2400,7,40,8,5,32,0.010714375257492066
2400,8,40,8,5,32,0.011431320190429688
2400,9,40,8,5,32,0.009818860054016113
2400,0,48,8,5,32,0.01341812801361084
2400,1,48,8,5,32,0.014961040258407592
2400,2,48,8,5,32,0.012661794900894165
2400,3,48,8,5,32,0.011932336568832398
2400,4,48,8,5,32,0.011331510782241821
2400,5,48,8,5,32,0.014685977458953857
2400,6,48,8,5,32,0.010015551328659058
2400,7,48,8,5,32,0.011215074777603149
2400,8,48,8,5,32,0.012164260387420654
2400,9,48,8,5,32,0.010359505176544189
2400,0,56,8,5,32,0.014062007427215577
2400,1,56,8,5,32,0.015950782537460326
2400,2,56,8,5,32,0.013048925161361694
2400,3,56,8,5,32,0.012316947221755982
2400,4,56,8,5,32,0.011625269889831542
2400,5,56,8,5,32,0.015306891918182373
2400,6,56,8,5,32,0.010393016815185547
2400,7,56,8,5,32,0.011647177934646607
2400,8,56,8,5,32,0.012642204999923705
2400,9,56,8,5,32,0.010701029539108276
2400,0,64,8,5,32,0.014578952312469482
2400,1,64,8,5,32,0.01650166702270508
2400,2,64,8,5,32,0.013536128044128418
2400,3,64,8,5,32,0.012313152551651002
2400,4,64,8,5,32,0.012198375463485718
2400,5,64,8,5,32,0.01578164577484131
2400,6,64,8,5,32,0.01092097043991089
2400,7,64,8,5,32,0.012302116394042968
2400,8,64,8,5,32,0.013482253313064576
2400,9,64,8,5,32,0.011309545516967773
2400,0,72,8,5,32,0.017888031482696534
2400,1,72,8,5,32,0.02027731966972351
2400,2,72,8,5,32,0.01722898530960083
2400,3,72,8,5,32,0.015543543338775634
2400,4,72,8,5,32,0.015419978380203246
2400,5,72,8,5,32,0.019908093214035034
2400,6,72,8,5,32,0.013536606073379517
2400,7,72,8,5,32,0.015417661428451537
2400,8,72,8,5,32,0.016602357149124145
2400,9,72,8,5,32,0.014262081146240235
2400,0,80,8,5,32,0.019307737112045288
2400,1,80,8,5,32,0.021284374475479127
2400,2,80,8,5,32,0.01770840620994568
2400,3,80,8,5,32,0.016207664728164674
2400,4,80,8,5,32,0.015871038913726807
2400,5,80,8,5,32,0.02115684771537781
2400,6,80,8,5,32,0.01428967046737671
2400,7,80,8,5,32,0.01620372223854065
2400,8,80,8,5,32,0.017372930765151978
2400,9,80,8,5,32,0.015081655502319337
2400,0,88,8,5,32,0.019386985063552856
2400,1,88,8,5,32,0.021595638751983642
2400,2,88,8,5,32,0.018076828718185424
2400,3,88,8,5,32,0.016960896253585815
2400,4,88,8,5,32,0.016184494733810426
2400,5,88,8,5,32,0.021253115892410277
2400,6,88,8,5,32,0.014799855947494507
2400,7,88,8,5,32,0.01666538119316101
2400,8,88,8,5,32,0.017876509904861452
2400,9,88,8,5,32,0.015358612298965454
2400,0,96,8,5,32,0.02007477331161499
2400,1,96,8,5,32,0.022397770404815675
2400,2,96,8,5,32,0.018771292448043823
2400,3,96,8,5,32,0.017024571418762208
2400,4,96,8,5,32,0.01653804898262024
2400,5,96,8,5,32,0.021907471895217894
2400,6,96,8,5,32,0.015232131958007813
2400,7,96,8,5,32,0.017299742460250855
2400,8,96,8,5,32,0.018527141332626344
2400,9,96,8,5,32,0.01592067551612854
2400,0,104,8,5,32,0.02343139581350021
2400,1,104,8,5,32,0.02633624030398084
2400,2,104,8,5,32,0.02230172214053926
2400,3,104,8,5,32,0.020263373335718593
2400,4,104,8,5,32,0.020039511965466786
2400,5,104,8,5,32,0.026273099891035073
2400,6,104,8,5,32,0.01773086099913626
2400,7,104,8,5,32,0.020331415779146798
2400,8,104,8,5,32,0.021536842311099494
2400,9,104,8,5,32,0.018740636703771945
2400,0,112,8,5,32,0.02402363345895336
2400,1,112,8,5,32,0.027405216143681452
2400,2,112,8,5,32,0.023270890429303363
2400,3,112,8,5,32,0.02101357083220582
2400,4,112,8,5,32,0.020639926959306765
2400,5,112,8,5,32,0.027160276066173206
2400,6,112,8,5,32,0.018518234188462192
2400,7,112,8,5,32,0.021250745911142486
2400,8,112,8,5,32,0.022576303470940577
2400,9,112,8,5,32,0.01955686638127396
2400,0,120,8,5,32,0.02458227529061421
2400,1,120,8,5,32,0.027995029192292287
2400,2,120,8,5,32,0.02382023355338755
2400,3,120,8,5,32,0.02134997925061858
2400,4,120,8,5,32,0.02106456363692266
2400,5,120,8,5,32,0.027487622367011175
2400,6,120,8,5,32,0.01906047034055255
2400,7,120,8,5,32,0.02173427309138647
2400,8,120,8,5,32,0.023228522394777983
2400,9,120,8,5,32,0.02001826325605871
2400,0,128,8,5,32,0.025859777524214134
2400,1,128,8,5,32,0.02859412401557445
2400,2,128,8,5,32,0.02436657815417659
2400,3,128,8,5,32,0.021741764840686052
2400,4,128,8,5,32,0.0218338801286192
2400,5,128,8,5,32,0.028312815807154588
2400,6,128,8,5,32,0.019542955685550777
2400,7,128,8,5,32,0.022389606851712367
2400,8,128,8,5,32,0.023920732871511488
2400,9,128,8,5,32,0.02061359098208411
2400,0,136,8,5,32,0.02938857125830718
2400,1,136,8,5,32,0.032485556332315334
2400,2,136,8,5,32,0.027163833801874697
2400,3,136,8,5,32,0.025364057875895296
2400,4,136,8,5,32,0.024632284729068744
2400,5,136,8,5,32,0.03223658857534695
2400,6,136,8,5,32,0.021976892738774546
2400,7,136,8,5,32,0.025306577723019523
2400,8,136,8,5,32,0.026760562621162567
2400,9,136,8,5,32,0.023408581785034525
2400,0,144,8,5,32,0.030287229317775194
2400,1,144,8,5,32,0.03354340371699526
2400,2,144,8,5,32,0.0277022621978348
2400,3,144,8,5,32,0.02587996537181391
2400,4,144,8,5,32,0.02504406196960266
2400,5,144,8,5,32,0.03314595279665008
2400,6,144,8,5,32,0.022593208696173765
2400,7,144,8,5,32,0.02597383330429512
2400,8,144,8,5,32,0.02755011682925017
2400,9,144,8,5,32,0.023912886272127305
2400,0,152,8,5,32,0.03079980687250065
2400,1,152,8,5,32,0.03429849087437497
2400,2,152,8,5,32,0.029216972332966478
2400,3,152,8,5,32,0.0263009090212327
2400,4,152,8,5,32,0.02618531411207175
2400,5,152,8,5,32,0.034041792908801306
2400,6,152,8,5,32,0.023338060967529876
2400,7,152,8,5,32,0.026880809777899632
2400,8,152,8,5,32,0.02860864883736719
2400,9,152,8,5,32,0.024727981301802624
2400,0,160,8,5,32,0.0320502140756058
2400,1,160,8,5,32,0.034685045629491824
2400,2,160,8,5,32,0.029690047468797935
2400,3,160,8,5,32,0.026648841166059905
2400,4,160,8,5,32,0.026383798650021165
2400,5,160,8,5,32,0.03489582471165205
2400,6,160,8,5,32,0.02383238900322684
2400,7,160,8,5,32,0.027452078119490585
2400,8,160,8,5,32,0.02917426874157593
2400,9,160,8,5,32,0.0251844115741241
2600,0,1,8,5,32,0.006081416845321656
2600,1,1,8,5,32,0.0076023731231689455
2600,2,1,8,5,32,0.004536179304122925
2600,3,1,8,5,32,0.004215877294540405
2600,4,1,8,5,32,0.004149107694625854
2600,5,1,8,5,32,0.005195313215255738
2600,6,1,8,5,32,0.0031157240867614746
2600,7,1,8,5,32,0.004096118450164795
2600,8,1,8,5,32,0.004375030517578125
2600,9,1,8,5,32,0.003829689025878906
2600,0,2,8,5,32,0.006153073310852051
2600,1,2,8,5,32,0.006958232641220093
2600,2,2,8,5,32,0.004482747554779053
2600,3,2,8,5,32,0.004908997058868408
2600,4,2,8,5,32,0.005283510208129883
2600,5,2,8,5,32,0.0063343350887298585
2600,6,2,8,5,32,0.0036128034591674804
2600,7,2,8,5,32,0.0040277476310729985
2600,8,2,8,5,32,0.004240488052368164
2600,9,2,8,5,32,0.003740638017654419
2600,0,4,8,5,32,0.006606430768966675
2600,1,4,8,5,32,0.007698944330215454
2600,2,4,8,5,32,0.004626568555831909
2600,3,4,8,5,32,0.0043927783966064456
2600,4,4,8,5,32,0.004467913389205933
2600,5,4,8,5,32,0.006004683494567871
2600,6,4,8,5,32,0.00378745436668396
2600,7,4,8,5,32,0.004222461462020874
2600,8,4,8,5,32,0.004443360328674316
2600,9,4,8,5,32,0.004282917022705078
2600,0,8,8,5,32,0.006889100790023804
2600,1,8,8,5,32,0.00795163893699646
2600,2,8,8,5,32,0.0051804232597351075
2600,3,8,8,5,32,0.004828928470611572
2600,4,8,8,5,32,0.004907280206680298
2600,5,8,8,5,32,0.0066393747329711915
2600,6,8,8,5,32,0.004241020202636719
2600,7,8,8,5,32,0.004601609468460083
2600,8,8,8,5,32,0.005384417295455933
2600,9,8,8,5,32,0.004560540676116944
2600,0,16,8,5,32,0.007398989200592041
2600,1,16,8,5,32,0.008468469619750977
2600,2,16,8,5,32,0.005678349256515503
2600,3,16,8,5,32,0.005535313606262207
2600,4,16,8,5,32,0.005364935636520385
2600,5,16,8,5,32,0.007120415925979614
2600,6,16,8,5,32,0.004648713111877442
2600,7,16,8,5,32,0.005171868324279785
2600,8,16,8,5,32,0.006048835039138794
2600,9,16,8,5,32,0.004989139556884766
2600,0,24,8,5,32,0.007898367404937745
2600,1,24,8,5,32,0.009206586122512817
2600,2,24,8,5,32,0.007163493156433105
2600,3,24,8,5,32,0.0063790719509124755
2600,4,24,8,5,32,0.006211176872253418
2600,5,24,8,5,32,0.008230178594589233
2600,6,24,8,5,32,0.00523163104057312
2600,7,24,8,5,32,0.006515390634536743
2600,8,24,8,5,32,0.007596797943115234
2600,9,24,8,5,32,0.005824327945709229
2600,0,32,8,5,32,0.008603662252426147
2600,1,32,8,5,32,0.010037601709365844
2600,2,32,8,5,32,0.007948270797729492
2600,3,32,8,5,32,0.006980017185211181
2600,4,32,8,5,32,0.006844373941421508
2600,5,32,8,5,32,0.009284241437911987
2600,6,32,8,5,32,0.005891452312469483
2600,7,32,8,5,32,0.006645142078399658
2600,8,32,8,5,32,0.0075741252899169925
2600,9,32,8,5,32,0.006317159414291382
2600,0,40,8,5,32,0.011947373390197753
2600,1,40,8,5,32,0.01332497525215149
2600,2,40,8,5,32,0.0113624267578125
2600,3,40,8,5,32,0.010454400539398194
2600,4,40,8,5,32,0.010162966251373291
2600,5,40,8,5,32,0.013475063562393188
2600,6,40,8,5,32,0.008941239595413208
2600,7,40,8,5,32,0.010232833862304688
2600,8,40,8,5,32,0.01087595248222351
2600,9,40,8,5,32,0.009376578092575073
2600,0,48,8,5,32,0.013024266958236694
2600,1,48,8,5,32,0.014057178974151612
2600,2,48,8,5,32,0.012001782655715942
2600,3,48,8,5,32,0.010941393852233887
2600,4,48,8,5,32,0.01074499535560608
2600,5,48,8,5,32,0.014134659767150878
2600,6,48,8,5,32,0.00957796573638916
2600,7,48,8,5,32,0.01075129771232605
2600,8,48,8,5,32,0.011669224739074707
2600,9,48,8,5,32,0.01006892204284668
2600,0,56,8,5,32,0.013547207832336426
2600,1,56,8,5,32,0.014836302757263184
2600,2,56,8,5,32,0.012428511142730712
2600,3,56,8,5,32,0.011333619117736816
2600,4,56,8,5,32,0.011069111824035645
2600,5,56,8,5,32,0.01467962908744812
2600,6,56,8,5,32,0.01003056001663208
2600,7,56,8,5,32,0.011270529985427857
2600,8,56,8,5,32,0.012222389221191406
2600,9,56,8,5,32,0.010514175176620483
2600,0,64,8,5,32,0.014077991485595702
2600,1,64,8,5,32,0.01521726131439209
2600,2,64,8,5,32,0.012937277793884277
2600,3,64,8,5,32,0.01212069320678711
2600,4,64,8,5,32,0.011436832189559936
2600,5,64,8,5,32,0.015024907350540162
2600,6,64,8,5,32,0.010530028104782105
2600,7,64,8,5,32,0.011875903129577637
2600,8,64,8,5,32,0.012928362607955933
2600,9,64,8,5,32,0.011080538511276244
2600,0,72,8,5,32,0.01733646273612976
2600,1,72,8,5,32,0.018774797916412355
2600,2,72,8,5,32,0.016168845415115356
2600,3,72,8,5,32,0.014883984088897705
2600,4,72,8,5,32,0.01455959129333496
2600,5,72,8,5,32,0.01964103078842163
2600,6,72,8,5,32,0.013001531839370728
2600,7,72,8,5,32,0.014996784687042236
2600,8,72,8,5,32,0.016039884090423583
2600,9,72,8,5,32,0.013872323989868164
2600,0,80,8,5,32,0.01813606882095337
2600,1,80,8,5,32,0.01964187026023865
